Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
102614,NexGen Systems,Search,All Ages,60 days,Facebook,0.07,"$19,291.00",3.31,Miami,German,391,4608,8,Fashionistas,2021-02-18
102615,DataTech Solutions,Display,Women 35-44,45 days,Google Ads,0.01,"$6,778.00",4.42,New York,French,847,6432,1,Fashionistas,2021-02-19
102616,Alpha Innovations,Influencer,Men 25-34,45 days,Website,0.03,"$13,309.00",7.35,Los Angeles,Mandarin,398,4684,5,Health & Wellness,2021-02-20
102617,TechCorp,Email,Men 25-34,15 days,Instagram,0.05,"$18,740.00",2.26,Chicago,French,124,9320,10,Health & Wellness,2021-02-21
102618,TechCorp,Social Media,Men 18-24,45 days,Email,0.14,"$19,972.00",5.74,New York,French,244,2576,2,Tech Enthusiasts,2021-02-22
102619,Innovate Industries,Display,Men 25-34,60 days,Email,0.09,"$15,977.00",7.91,Miami,German,960,3999,7,Outdoor Adventurers,2021-02-23
102620,NexGen Systems,Influencer,All Ages,60 days,YouTube,0.07,"$6,446.00",3.34,Los Angeles,German,902,7986,5,Outdoor Adventurers,2021-02-24
102621,TechCorp,Social Media,All Ages,15 days,Facebook,0.06,"$5,555.00",4.84,New York,German,228,9494,3,Outdoor Adventurers,2021-02-25
102622,NexGen Systems,Social Media,Women 35-44,60 days,Google Ads,0.15,"$6,474.00",2.32,Chicago,German,279,9749,2,Foodies,2021-02-26
102623,Innovate Industries,Search,Men 25-34,45 days,Email,0.03,"$7,101.00",2.45,Miami,German,492,8437,2,Tech Enthusiasts,2021-02-27
102624,NexGen Systems,Search,Women 25-34,15 days,Facebook,0.04,"$13,882.00",3.54,Houston,English,470,6139,5,Tech Enthusiasts,2021-02-28
102625,Innovate Industries,Email,Men 18-24,60 days,Google Ads,0.07,"$14,457.00",3.52,Miami,English,209,7463,5,Health & Wellness,2021-03-01
102626,DataTech Solutions,Influencer,Men 18-24,60 days,Facebook,0.09,"$15,334.00",6.38,Houston,English,379,3722,6,Fashionistas,2021-03-02
102627,Alpha Innovations,Influencer,Women 25-34,30 days,Facebook,0.01,"$16,067.00",5.59,Chicago,Mandarin,157,2759,5,Health & Wellness,2021-03-03
102628,TechCorp,Email,Men 18-24,15 days,YouTube,0.12,"$17,358.00",7.38,Los Angeles,English,637,6896,7,Foodies,2021-03-04
102629,TechCorp,Display,Men 18-24,60 days,Google Ads,0.12,"$10,717.00",5.63,Chicago,Spanish,227,4781,2,Fashionistas,2021-03-05
102630,NexGen Systems,Display,Men 18-24,15 days,Website,0.05,"$12,799.00",7.47,New York,German,168,9259,9,Foodies,2021-03-06
102631,Innovate Industries,Social Media,Women 35-44,15 days,Google Ads,0.14,"$5,273.00",3.35,Houston,German,263,4323,10,Foodies,2021-03-07
102632,NexGen Systems,Influencer,Men 25-34,45 days,Instagram,0.14,"$18,179.00",7.95,New York,German,458,1565,1,Outdoor Adventurers,2021-03-08
102633,Alpha Innovations,Display,Men 18-24,45 days,Google Ads,0.05,"$15,785.00",3.51,Miami,Spanish,588,8979,6,Outdoor Adventurers,2021-03-09
102634,TechCorp,Influencer,All Ages,30 days,YouTube,0.06,"$13,008.00",3.03,Miami,German,591,2296,8,Fashionistas,2021-03-10
102635,Alpha Innovations,Email,Women 35-44,60 days,YouTube,0.07,"$17,674.00",2.32,Miami,Spanish,429,5289,2,Foodies,2021-03-11
102636,NexGen Systems,Influencer,Men 18-24,30 days,Instagram,0.04,"$19,917.00",4.62,New York,English,957,2178,3,Outdoor Adventurers,2021-03-12
102637,Innovate Industries,Display,Women 25-34,45 days,Google Ads,0.14,"$19,170.00",6.16,Houston,German,968,7964,6,Health & Wellness,2021-03-13
102638,Alpha Innovations,Email,All Ages,45 days,Website,0.14,"$14,093.00",2.83,Los Angeles,Spanish,214,3562,9,Foodies,2021-03-14
102639,TechCorp,Social Media,Men 25-34,60 days,YouTube,0.06,"$13,249.00",7.92,New York,Mandarin,967,7577,1,Tech Enthusiasts,2021-03-15
102640,Innovate Industries,Display,All Ages,45 days,YouTube,0.06,"$5,021.00",4.32,Chicago,German,881,4789,1,Outdoor Adventurers,2021-03-16
102641,TechCorp,Influencer,Women 25-34,60 days,Instagram,0.04,"$16,339.00",3.67,New York,French,354,5655,6,Outdoor Adventurers,2021-03-17
102642,DataTech Solutions,Influencer,Women 25-34,15 days,Facebook,0.13,"$11,752.00",7.39,Chicago,Spanish,770,4682,9,Fashionistas,2021-03-18
102643,Alpha Innovations,Email,All Ages,60 days,Instagram,0.13,"$17,777.00",4.63,Chicago,French,857,4375,9,Fashionistas,2021-03-19
102644,Innovate Industries,Email,Men 25-34,45 days,Instagram,0.06,"$5,353.00",7.35,Chicago,Mandarin,662,6010,7,Tech Enthusiasts,2021-03-20
102645,DataTech Solutions,Social Media,Men 18-24,60 days,Google Ads,0.04,"$16,704.00",7.47,New York,Spanish,556,5907,4,Health & Wellness,2021-03-21
102646,Innovate Industries,Email,All Ages,60 days,YouTube,0.08,"$12,813.00",6.06,Houston,English,657,2813,3,Health & Wellness,2021-03-22
102647,DataTech Solutions,Display,Women 25-34,45 days,Facebook,0.14,"$6,211.00",3.54,Los Angeles,Mandarin,518,1926,1,Outdoor Adventurers,2021-03-23
102648,TechCorp,Email,All Ages,60 days,Facebook,0.04,"$5,571.00",2.79,Miami,English,194,1300,7,Outdoor Adventurers,2021-03-24
102649,Innovate Industries,Display,Women 35-44,15 days,YouTube,0.03,"$10,724.00",7.43,New York,Mandarin,202,3671,5,Foodies,2021-03-25
102650,Innovate Industries,Email,Men 25-34,15 days,Google Ads,0.15,"$18,146.00",3.41,Los Angeles,French,159,8132,4,Outdoor Adventurers,2021-03-26
102651,DataTech Solutions,Email,Men 18-24,60 days,Facebook,0.12,"$19,651.00",2.3,Miami,French,127,4217,5,Tech Enthusiasts,2021-03-27
102652,DataTech Solutions,Email,All Ages,15 days,Email,0.09,"$7,640.00",4.96,Los Angeles,French,400,6649,1,Fashionistas,2021-03-28
102653,TechCorp,Display,Men 18-24,45 days,YouTube,0.06,"$18,541.00",4.56,New York,French,621,9030,9,Health & Wellness,2021-03-29
102654,DataTech Solutions,Email,All Ages,30 days,Instagram,0.13,"$13,454.00",2.66,Miami,German,460,1634,10,Fashionistas,2021-03-30
102655,TechCorp,Email,Men 18-24,45 days,Google Ads,0.13,"$13,867.00",2.37,Los Angeles,English,781,4203,6,Foodies,2021-03-31
102656,Innovate Industries,Display,Women 25-34,15 days,Email,0.08,"$5,822.00",4.18,Los Angeles,English,327,4187,1,Tech Enthusiasts,2021-04-01
102657,Alpha Innovations,Search,Men 25-34,45 days,YouTube,0.11,"$11,343.00",5.7,New York,Mandarin,147,4359,5,Health & Wellness,2021-04-02
102658,TechCorp,Email,Women 25-34,30 days,Instagram,0.15,"$18,372.00",3.94,New York,French,998,2494,3,Foodies,2021-04-03
102659,Innovate Industries,Display,Women 35-44,15 days,Google Ads,0.05,"$5,233.00",4.62,Miami,English,982,9523,9,Fashionistas,2021-04-04
102660,TechCorp,Social Media,Women 35-44,15 days,Instagram,0.07,"$18,917.00",3.61,Chicago,Mandarin,293,3683,5,Outdoor Adventurers,2021-04-05
102661,Innovate Industries,Display,Women 35-44,15 days,Email,0.07,"$8,416.00",4.29,Houston,Spanish,382,8750,1,Foodies,2021-04-06
102662,NexGen Systems,Search,Women 35-44,45 days,Facebook,0.06,"$18,920.00",5.85,Houston,English,486,3203,7,Fashionistas,2021-04-07
102663,NexGen Systems,Social Media,Men 25-34,30 days,Google Ads,0.05,"$18,258.00",6.65,Chicago,French,349,1341,7,Fashionistas,2021-04-08
102664,DataTech Solutions,Email,Women 35-44,60 days,Facebook,0.03,"$9,881.00",3.76,New York,Mandarin,837,7403,7,Health & Wellness,2021-04-09
102665,Alpha Innovations,Social Media,Men 25-34,30 days,Instagram,0.09,"$14,798.00",4.42,Los Angeles,Spanish,215,9284,7,Fashionistas,2021-04-10
102666,DataTech Solutions,Search,All Ages,60 days,Instagram,0.08,"$15,569.00",5.41,Chicago,Spanish,484,8739,4,Tech Enthusiasts,2021-04-11
102667,Innovate Industries,Influencer,Women 25-34,60 days,Google Ads,0.04,"$9,805.00",3.46,Los Angeles,Spanish,655,3203,1,Outdoor Adventurers,2021-04-12
102668,DataTech Solutions,Display,All Ages,15 days,Instagram,0.01,"$12,257.00",4.76,New York,Mandarin,271,4415,7,Outdoor Adventurers,2021-04-13
102669,Innovate Industries,Influencer,Women 35-44,45 days,Facebook,0.11,"$12,649.00",4.69,Los Angeles,Spanish,696,7306,5,Outdoor Adventurers,2021-04-14
102670,Alpha Innovations,Display,Women 25-34,30 days,Email,0.09,"$5,114.00",3.31,Miami,Spanish,403,4123,9,Fashionistas,2021-04-15
102671,Alpha Innovations,Display,All Ages,30 days,Instagram,0.04,"$10,892.00",5.72,Chicago,Mandarin,856,2738,3,Health & Wellness,2021-04-16
102672,NexGen Systems,Email,Women 25-34,60 days,Email,0.01,"$6,377.00",4.52,Chicago,French,154,2687,3,Foodies,2021-04-17
102673,Innovate Industries,Influencer,Women 25-34,60 days,Google Ads,0.12,"$11,435.00",6.6,Chicago,English,756,8285,1,Tech Enthusiasts,2021-04-18
102674,NexGen Systems,Email,Women 35-44,30 days,Website,0.01,"$10,946.00",2.53,Chicago,Spanish,709,4152,1,Outdoor Adventurers,2021-04-19
102675,DataTech Solutions,Display,Men 18-24,30 days,Google Ads,0.07,"$16,266.00",7.52,New York,German,809,2044,10,Tech Enthusiasts,2021-04-20
102676,DataTech Solutions,Search,Women 25-34,30 days,Instagram,0.02,"$5,325.00",6.81,Los Angeles,French,665,7996,10,Health & Wellness,2021-04-21
102677,TechCorp,Display,Men 25-34,15 days,YouTube,0.11,"$14,260.00",4.66,Miami,Spanish,806,3817,7,Health & Wellness,2021-04-22
102678,DataTech Solutions,Email,Women 25-34,15 days,Facebook,0.01,"$12,394.00",4.71,Miami,Mandarin,824,4226,6,Outdoor Adventurers,2021-04-23
102679,TechCorp,Display,Women 35-44,30 days,Google Ads,0.02,"$15,393.00",2.84,Miami,French,395,3882,3,Health & Wellness,2021-04-24
102680,TechCorp,Social Media,Women 35-44,45 days,Website,0.1,"$7,709.00",4.27,Los Angeles,Spanish,245,7092,8,Foodies,2021-04-25
102681,DataTech Solutions,Email,Women 35-44,60 days,Facebook,0.12,"$9,350.00",3.64,New York,Mandarin,994,3822,1,Fashionistas,2021-04-26
102682,DataTech Solutions,Email,All Ages,15 days,YouTube,0.04,"$14,895.00",2.31,Chicago,Spanish,158,8366,2,Health & Wellness,2021-04-27
102683,Innovate Industries,Display,Men 25-34,45 days,Email,0.14,"$14,788.00",4.88,New York,French,806,9921,8,Tech Enthusiasts,2021-04-28
102684,Alpha Innovations,Influencer,Men 18-24,15 days,Facebook,0.12,"$18,722.00",2.29,New York,French,353,2153,3,Tech Enthusiasts,2021-04-29
102685,TechCorp,Influencer,All Ages,60 days,Facebook,0.02,"$17,630.00",3.99,Los Angeles,French,760,3363,2,Fashionistas,2021-04-30
102686,NexGen Systems,Influencer,Men 18-24,45 days,Facebook,0.12,"$5,813.00",7.92,New York,French,548,9657,3,Fashionistas,2021-05-01
102687,Innovate Industries,Email,All Ages,30 days,Instagram,0.15,"$17,259.00",6.07,Los Angeles,French,794,2703,7,Health & Wellness,2021-05-02
102688,Alpha Innovations,Email,Women 25-34,30 days,Instagram,0.02,"$17,166.00",2.53,New York,Mandarin,801,9524,8,Foodies,2021-05-03
102689,NexGen Systems,Email,All Ages,45 days,YouTube,0.05,"$11,560.00",2.91,Houston,Spanish,889,6504,8,Fashionistas,2021-05-04
102690,Innovate Industries,Display,Women 25-34,15 days,Website,0.03,"$14,801.00",5.95,Houston,French,879,7813,8,Tech Enthusiasts,2021-05-05
102691,Alpha Innovations,Email,Women 25-34,30 days,YouTube,0.12,"$5,912.00",4.7,Miami,Spanish,665,3881,9,Foodies,2021-05-06
102692,NexGen Systems,Email,Women 35-44,15 days,Email,0.07,"$10,725.00",3.25,Los Angeles,German,435,4781,6,Foodies,2021-05-07
102693,NexGen Systems,Display,Men 25-34,60 days,Email,0.09,"$9,655.00",3.73,Houston,French,903,4506,1,Outdoor Adventurers,2021-05-08
102694,Innovate Industries,Social Media,All Ages,30 days,Website,0.08,"$11,178.00",6.28,New York,French,165,2586,7,Outdoor Adventurers,2021-05-09
102695,NexGen Systems,Search,Women 25-34,30 days,Email,0.05,"$13,372.00",3.75,Chicago,Mandarin,317,3941,10,Foodies,2021-05-10
102696,DataTech Solutions,Influencer,Women 35-44,30 days,YouTube,0.1,"$17,836.00",3.77,Los Angeles,English,212,1039,10,Foodies,2021-05-11
102697,NexGen Systems,Social Media,Women 35-44,30 days,Google Ads,0.13,"$14,143.00",3.47,Chicago,English,197,5183,3,Outdoor Adventurers,2021-05-12
102698,Innovate Industries,Search,Women 35-44,45 days,Facebook,0.12,"$17,919.00",2.13,Houston,French,247,4291,1,Health & Wellness,2021-05-13
102699,TechCorp,Influencer,Women 25-34,30 days,Facebook,0.03,"$12,334.00",7.32,New York,French,127,8805,8,Health & Wellness,2021-05-14
102700,Alpha Innovations,Social Media,All Ages,60 days,Instagram,0.05,"$12,739.00",3.68,New York,Mandarin,426,7801,9,Health & Wellness,2021-05-15
102701,Alpha Innovations,Display,Women 35-44,60 days,Instagram,0.02,"$10,697.00",3.94,Chicago,Spanish,521,7671,5,Tech Enthusiasts,2021-05-16
102702,TechCorp,Email,Women 35-44,60 days,Facebook,0.09,"$13,634.00",5.32,Miami,German,500,7286,6,Tech Enthusiasts,2021-05-17
102703,Innovate Industries,Search,Women 35-44,15 days,Facebook,0.14,"$18,280.00",6.1,Chicago,Mandarin,183,3060,7,Health & Wellness,2021-05-18
102704,Innovate Industries,Social Media,All Ages,60 days,Email,0.13,"$7,288.00",3.38,Houston,English,701,3762,8,Foodies,2021-05-19
102705,Innovate Industries,Social Media,All Ages,30 days,Website,0.04,"$19,939.00",6.76,Chicago,Spanish,929,3600,10,Outdoor Adventurers,2021-05-20
102706,NexGen Systems,Email,Women 35-44,30 days,Website,0.06,"$10,628.00",4.77,Los Angeles,French,293,8215,3,Fashionistas,2021-05-21
102707,NexGen Systems,Influencer,Women 35-44,30 days,Email,0.07,"$9,111.00",2.75,New York,German,178,7499,10,Health & Wellness,2021-05-22
102708,Innovate Industries,Search,Women 35-44,30 days,Facebook,0.11,"$13,423.00",2.14,New York,German,965,4945,2,Foodies,2021-05-23
102709,Innovate Industries,Email,Women 25-34,60 days,Facebook,0.07,"$14,549.00",3.96,Chicago,French,602,4488,9,Tech Enthusiasts,2021-05-24
102710,NexGen Systems,Influencer,All Ages,45 days,Email,0.11,"$6,505.00",3.95,Chicago,German,232,5938,7,Foodies,2021-05-25
102711,NexGen Systems,Email,All Ages,45 days,Website,0.03,"$14,594.00",2.09,New York,English,663,4113,9,Health & Wellness,2021-05-26
102712,NexGen Systems,Display,Women 25-34,45 days,Facebook,0.08,"$15,004.00",6.02,Chicago,French,314,8075,2,Health & Wellness,2021-05-27
102713,Innovate Industries,Display,Men 25-34,45 days,Email,0.05,"$14,336.00",2.05,Houston,Spanish,565,1291,8,Foodies,2021-05-28
102714,Alpha Innovations,Search,Men 25-34,30 days,Email,0.04,"$10,706.00",4.86,Houston,Mandarin,409,1081,4,Outdoor Adventurers,2021-05-29
102715,DataTech Solutions,Display,Women 35-44,30 days,Facebook,0.04,"$15,212.00",6.83,Houston,Mandarin,548,2699,7,Tech Enthusiasts,2021-05-30
102716,NexGen Systems,Display,Women 25-34,15 days,Facebook,0.06,"$8,230.00",2.97,Houston,Spanish,609,8788,8,Tech Enthusiasts,2021-05-31
102717,NexGen Systems,Search,Women 25-34,60 days,YouTube,0.1,"$7,588.00",7.69,Chicago,Mandarin,542,9842,4,Outdoor Adventurers,2021-06-01
102718,Innovate Industries,Email,Women 25-34,60 days,YouTube,0.1,"$9,180.00",2.28,Chicago,Spanish,393,6895,4,Foodies,2021-06-02
102719,DataTech Solutions,Influencer,Men 25-34,15 days,Instagram,0.11,"$6,818.00",4.31,Chicago,German,402,1604,5,Foodies,2021-06-03
102720,TechCorp,Email,All Ages,60 days,Facebook,0.15,"$15,063.00",5.21,Los Angeles,English,975,5204,6,Outdoor Adventurers,2021-06-04
102721,NexGen Systems,Social Media,Women 35-44,15 days,Facebook,0.1,"$17,669.00",5.18,Chicago,French,845,9211,4,Tech Enthusiasts,2021-06-05
102722,Innovate Industries,Search,Men 18-24,30 days,Instagram,0.13,"$18,749.00",5.87,Los Angeles,German,806,6866,7,Fashionistas,2021-06-06
102723,DataTech Solutions,Search,Women 25-34,45 days,Website,0.12,"$14,582.00",6.56,Chicago,Spanish,796,9523,5,Foodies,2021-06-07
102724,DataTech Solutions,Influencer,Men 25-34,45 days,YouTube,0.12,"$7,451.00",6.92,New York,Spanish,991,6371,9,Fashionistas,2021-06-08
102725,DataTech Solutions,Search,All Ages,45 days,Email,0.13,"$19,901.00",3.31,Miami,English,614,3116,2,Foodies,2021-06-09
102726,NexGen Systems,Search,All Ages,30 days,Website,0.07,"$8,845.00",7.66,New York,English,322,3659,6,Foodies,2021-06-10
102727,DataTech Solutions,Search,All Ages,60 days,Website,0.07,"$14,934.00",5.11,Chicago,Mandarin,129,4276,9,Health & Wellness,2021-06-11
102728,Innovate Industries,Email,Men 25-34,30 days,Instagram,0.05,"$9,183.00",5.81,Los Angeles,German,971,4657,5,Outdoor Adventurers,2021-06-12
102729,Innovate Industries,Influencer,Men 18-24,60 days,Email,0.07,"$19,861.00",6.97,New York,English,373,8520,7,Tech Enthusiasts,2021-06-13
102730,TechCorp,Social Media,Men 18-24,15 days,YouTube,0.04,"$16,117.00",2.96,Los Angeles,French,673,8066,8,Foodies,2021-06-14
102731,TechCorp,Influencer,All Ages,30 days,Website,0.11,"$15,307.00",4.1,New York,German,572,4900,10,Foodies,2021-06-15
102732,Innovate Industries,Search,Women 25-34,45 days,Google Ads,0.09,"$8,080.00",3.37,Miami,English,935,8374,7,Outdoor Adventurers,2021-06-16
102733,Alpha Innovations,Display,Women 35-44,30 days,Facebook,0.07,"$12,899.00",7.36,Miami,German,553,2334,9,Tech Enthusiasts,2021-06-17
102734,TechCorp,Search,Men 18-24,45 days,Instagram,0.14,"$19,230.00",2.84,Houston,Mandarin,970,7548,8,Fashionistas,2021-06-18
102735,Innovate Industries,Email,Women 35-44,45 days,Website,0.05,"$19,824.00",2.96,Los Angeles,English,951,7939,9,Fashionistas,2021-06-19
102736,DataTech Solutions,Social Media,Women 35-44,30 days,Google Ads,0.05,"$5,243.00",6.18,Chicago,Spanish,617,6150,9,Outdoor Adventurers,2021-06-20
102737,Innovate Industries,Social Media,Men 18-24,15 days,Website,0.09,"$18,227.00",4.6,Miami,Spanish,515,4895,6,Outdoor Adventurers,2021-06-21
102738,TechCorp,Display,Men 25-34,15 days,Google Ads,0.06,"$15,651.00",2.69,New York,French,999,2100,2,Health & Wellness,2021-06-22
102739,Innovate Industries,Display,Men 18-24,15 days,Website,0.1,"$14,249.00",4.56,Houston,French,783,6787,2,Outdoor Adventurers,2021-06-23
102740,Alpha Innovations,Search,Women 25-34,45 days,Website,0.15,"$18,863.00",7.0,Houston,German,237,1809,4,Tech Enthusiasts,2021-06-24
102741,Innovate Industries,Display,Women 35-44,60 days,Email,0.07,"$12,177.00",3.82,Los Angeles,French,468,3276,9,Foodies,2021-06-25
102742,NexGen Systems,Email,Women 25-34,30 days,YouTube,0.11,"$14,984.00",7.19,Miami,French,726,8147,1,Tech Enthusiasts,2021-06-26
102743,DataTech Solutions,Social Media,Women 25-34,15 days,Facebook,0.14,"$14,187.00",5.27,Chicago,English,169,4469,8,Fashionistas,2021-06-27
102744,Alpha Innovations,Display,All Ages,30 days,Email,0.07,"$19,219.00",2.7,Los Angeles,English,700,7062,5,Outdoor Adventurers,2021-06-28
102745,Alpha Innovations,Influencer,Men 18-24,60 days,Google Ads,0.07,"$19,149.00",4.21,Miami,English,491,8847,1,Tech Enthusiasts,2021-06-29
102746,NexGen Systems,Search,All Ages,45 days,YouTube,0.14,"$7,284.00",5.48,Houston,German,862,9150,1,Tech Enthusiasts,2021-06-30
102747,TechCorp,Influencer,Women 25-34,30 days,YouTube,0.07,"$14,309.00",3.11,New York,English,193,8328,7,Tech Enthusiasts,2021-07-01
102748,Alpha Innovations,Email,Women 25-34,45 days,YouTube,0.07,"$13,961.00",6.97,Houston,French,443,6177,6,Foodies,2021-07-02
102749,DataTech Solutions,Search,Men 18-24,45 days,Website,0.07,"$16,751.00",3.95,Los Angeles,French,956,4591,1,Health & Wellness,2021-07-03
102750,DataTech Solutions,Influencer,Men 18-24,15 days,Website,0.14,"$15,351.00",6.07,Chicago,French,508,2257,6,Health & Wellness,2021-07-04
102751,Alpha Innovations,Influencer,All Ages,30 days,Facebook,0.15,"$18,052.00",6.89,Los Angeles,Spanish,910,5378,8,Health & Wellness,2021-07-05
102752,Alpha Innovations,Search,Men 18-24,30 days,Instagram,0.12,"$19,690.00",7.42,New York,English,159,7594,3,Tech Enthusiasts,2021-07-06
102753,TechCorp,Display,Men 18-24,15 days,YouTube,0.07,"$11,302.00",6.37,Houston,Mandarin,384,8192,7,Health & Wellness,2021-07-07
102754,DataTech Solutions,Search,Women 35-44,60 days,Email,0.04,"$11,066.00",4.25,Los Angeles,Spanish,399,9958,3,Foodies,2021-07-08
102755,TechCorp,Social Media,Men 25-34,15 days,Facebook,0.12,"$19,265.00",7.96,Los Angeles,English,528,9562,5,Outdoor Adventurers,2021-07-09
102756,Alpha Innovations,Search,Women 35-44,60 days,Instagram,0.14,"$9,280.00",4.13,New York,German,385,8694,6,Fashionistas,2021-07-10
102757,Alpha Innovations,Search,All Ages,45 days,YouTube,0.08,"$8,281.00",7.46,Miami,German,347,1888,10,Fashionistas,2021-07-11
102758,Innovate Industries,Search,All Ages,60 days,Email,0.1,"$16,269.00",2.33,New York,Spanish,771,3248,3,Outdoor Adventurers,2021-07-12
102759,TechCorp,Display,Women 25-34,60 days,Instagram,0.11,"$7,628.00",3.68,Miami,French,463,4449,6,Foodies,2021-07-13
102760,DataTech Solutions,Social Media,Women 35-44,45 days,Google Ads,0.07,"$17,096.00",6.85,Los Angeles,French,697,7140,3,Fashionistas,2021-07-14
